dim1,dim2,perc_zeros,nnz,CSR_time,sable_time
5,125,0,625,294.0,357.0
5,125,20,500,272.0,305.0
5,125,40,375,251.0,339.0
5,125,50,312,240.0,189.0
5,125,75,156,214.0,331.0
5,125,80,125,206.0,235.5
5,125,85,93,199.0,363.0
5,125,90,62,195.0,321.5
5,125,95,31,195.0,342.5
5,125,99,6,176.0,190.0
5,200,0,1000,352.5,442.0
5,200,20,800,329.0,363.0
5,200,40,600,295.0,447.0
5,200,50,500,273.0,420.0
5,200,75,250,234.0,463.0
5,200,80,200,222.0,332.5
5,200,85,150,204.0,404.0
5,200,90,100,208.0,444.5
5,200,95,50,191.0,460.0
5,200,99,10,174.0,304.0
5,250,0,1250,444.0,494.0
5,250,20,1000,360.0,512.0
5,250,40,750,317.0,405.5
5,250,50,625,295.0,368.0
5,250,75,312,245.0,426.0
5,250,80,250,230.0,473.0
5,250,85,187,219.0,507.0
5,250,90,125,208.0,377.0
5,250,95,62,197.0,453.0
5,250,99,12,173.0,335.0
5,400,0,2000,594.0,622.0
5,400,20,1600,532.0,686.0
5,400,40,1200,430.0,671.0
5,400,50,1000,366.0,655.0
5,400,75,500,273.0,695.0
5,400,80,400,260.0,705.0
5,400,85,300,240.0,590.5
5,400,90,200,218.0,646.5
5,400,95,100,207.0,590.0
5,400,99,20,180.0,680.0
5,500,0,2500,747.0,809.5
5,500,20,2000,615.0,656.0
5,500,40,1500,511.0,615.0
5,500,50,1250,444.0,765.0
5,500,75,625,311.5,861.0
5,500,80,500,270.0,871.5
5,500,85,375,254.0,679.0
5,500,90,250,232.0,829.0
5,500,95,125,209.0,798.5
5,500,99,25,190.0,824.5
5,625,0,3125,964.5,980.0
5,625,20,2500,776.0,1011.5
5,625,40,1875,588.0,840.0
5,625,50,1562,514.0,1138.0
5,625,75,781,329.0,1037.0
5,625,80,625,294.0,945.5
5,625,85,468,270.0,983.5
5,625,90,312,245.0,997.0
5,625,95,156,218.0,1036.0
5,625,99,31,203.5,1108.0
5,1000,0,5000,1276.0,1634.5
5,1000,20,4000,1229.0,1534.5
5,1000,40,3000,909.0,1589.0
5,1000,50,2500,759.0,1471.0
5,1000,75,1250,447.5,1584.0
5,1000,80,1000,366.0,1555.0
5,1000,85,750,316.0,1526.5
5,1000,90,500,272.0,1649.5
5,1000,95,250,229.0,1696.0
5,1000,99,50,194.0,1640.0
5,1250,0,6250,1788.5,1472.0
5,1250,20,5000,1487.0,1860.0
5,1250,40,3750,1155.0,1938.5
5,1250,50,3125,970.0,1856.5
5,1250,75,1562,521.5,1934.0
5,1250,80,1250,452.5,1542.0
5,1250,85,937,354.0,1973.0
5,1250,90,625,298.0,2002.0
5,1250,95,312,239.0,1836.0
5,1250,99,62,198.0,1961.0
5,2000,0,10000,2889.0,3025.0
5,2000,20,8000,2361.5,2382.0
5,2000,40,6000,1814.0,2930.0
5,2000,50,5000,1481.0,2867.0
5,2000,75,2500,833.5,2967.5
5,2000,80,2000,646.5,2843.0
5,2000,85,1500,532.0,3013.0
5,2000,90,1000,359.0,2912.0
5,2000,95,500,278.0,2910.0
5,2000,99,100,205.0,2828.5
5,2500,0,12500,3749.0,3517.0
5,2500,20,10000,2893.5,3788.0
5,2500,40,7500,2142.5,3748.0
5,2500,50,6250,1837.5,3535.5
5,2500,75,3125,1019.0,3409.0
5,2500,80,2500,825.0,3661.5
5,2500,85,1875,627.0,3616.0
5,2500,90,1250,452.0,3746.0
5,2500,95,625,296.0,3676.0
5,2500,99,125,208.0,3501.0
5,5000,0,25000,7857.0,5767.0
5,5000,20,20000,6657.5,6969.5
5,5000,40,15000,4885.0,6777.5
5,5000,50,12500,4395.0,6840.5
5,5000,75,6250,2162.0,6764.5
5,5000,80,5000,1739.5,6812.0
5,5000,85,3750,1284.0,6876.0
5,5000,90,2500,925.0,6723.0
5,5000,95,1250,536.0,5827.0
5,5000,99,250,226.0,5865.0
8,1,0,8,172.0,21.0
8,1,20,6,171.0,25.0
8,1,40,4,172.0,24.0
8,1,50,4,176.0,25.0
8,1,75,2,174.0,23.5
8,1,80,1,170.0,21.0
8,1,85,1,174.0,22.0
8,1,90,0,171.0,22.0
8,1,95,0,177.0,24.0
8,1,99,0,177.0,20.0
8,2,0,16,178.0,27.0
8,2,20,12,175.0,24.0
8,2,40,9,173.0,27.0
8,2,50,8,172.0,24.0
8,2,75,4,176.0,26.0
8,2,80,3,172.0,23.0
8,2,85,2,171.0,28.0
8,2,90,1,169.0,25.0
8,2,95,0,174.0,23.0
8,2,99,0,172.0,25.5
8,4,0,32,184.0,26.0
8,4,20,25,182.0,29.0
8,4,40,19,177.0,31.0
8,4,50,16,179.0,26.0
8,4,75,8,174.0,26.0
8,4,80,6,176.0,31.0
8,4,85,4,175.0,30.5
8,4,90,3,176.0,30.0
8,4,95,1,172.0,29.0
8,4,99,0,172.0,30.0
8,5,0,40,202.0,36.0
8,5,20,32,184.0,36.0
8,5,40,24,180.0,34.0
8,5,50,20,177.0,31.0
8,5,75,10,174.5,35.0
8,5,80,8,174.0,35.0
8,5,85,6,171.0,33.0
8,5,90,4,174.0,30.0
8,5,95,2,166.0,34.0
8,5,99,0,170.0,31.0
8,8,0,64,194.0,51.0
8,8,20,51,199.0,48.0
8,8,40,38,189.5,54.0
8,8,50,32,188.5,50.0
8,8,75,16,179.0,50.0
8,8,80,12,177.0,51.0
8,8,85,9,176.0,50.0
8,8,90,6,175.0,52.0
8,8,95,3,176.0,46.5
8,8,99,0,173.0,50.0
8,10,0,80,203.0,53.0
8,10,20,64,200.0,54.5
8,10,40,48,200.0,57.5
8,10,50,40,202.0,52.5
8,10,75,20,179.0,55.0
8,10,80,16,178.0,54.0
8,10,85,12,178.0,52.5
8,10,90,8,178.0,55.0
8,10,95,4,173.0,54.5
8,10,99,0,173.5,106.0
8,16,0,128,208.0,65.0
8,16,20,102,209.0,64.0
8,16,40,76,206.0,86.0
8,16,50,64,201.5,88.0
8,16,75,32,186.0,65.0
8,16,80,25,185.0,67.0
8,16,85,19,176.0,87.0
8,16,90,12,172.0,65.0
8,16,95,6,175.0,89.0
8,16,99,1,174.0,87.0
8,20,0,160,218.0,73.0
8,20,20,128,210.0,73.0
8,20,40,96,206.0,75.0
8,20,50,80,206.0,76.0
8,20,75,40,201.0,74.0
8,20,80,32,186.0,74.0
8,20,85,24,182.0,75.0
8,20,90,16,174.0,74.0
8,20,95,8,176.0,74.0
8,20,99,1,172.0,75.0
8,25,0,200,228.0,80.0
8,25,20,160,220.0,81.0
8,25,40,120,210.5,80.0
8,25,50,100,208.0,82.0
8,25,75,50,200.0,75.5
8,25,80,40,197.0,71.0
8,25,85,30,187.0,81.0
8,25,90,20,181.0,81.0
8,25,95,10,177.0,104.0
8,25,99,2,172.0,112.0
8,40,0,320,240.0,105.5
8,40,20,256,232.0,107.0
8,40,40,192,225.5,107.0
8,40,50,160,216.0,105.0
8,40,75,80,203.0,106.0
8,40,80,64,200.0,106.5
8,40,85,48,204.0,106.5
8,40,90,32,192.0,104.0
8,40,95,16,177.0,107.0
8,40,99,3,170.0,107.0
8,50,0,400,265.0,122.0
8,50,20,320,244.0,118.0
8,50,40,240,232.0,119.0
8,50,50,200,224.0,123.0
8,50,75,100,209.0,118.0
8,50,80,80,205.0,173.0
8,50,85,60,197.0,120.0
8,50,90,40,199.5,167.5
8,50,95,20,180.0,120.0
8,50,99,4,173.0,122.0
8,80,0,640,299.0,170.0
8,80,20,512,279.0,170.0
8,80,40,384,256.0,172.0
8,80,50,320,244.0,171.0
8,80,75,160,216.0,171.0
8,80,80,128,214.0,174.0
8,80,85,96,209.0,244.0
8,80,90,64,203.0,168.0
8,80,95,32,185.0,173.0
8,80,99,6,177.0,170.0
8,100,0,800,328.0,209.0
8,100,20,640,303.5,209.0
8,100,40,480,274.0,209.5
8,100,50,400,259.0,276.0
8,100,75,200,229.0,208.0
8,100,80,160,235.0,208.0
8,100,85,120,208.0,261.5
8,100,90,80,207.0,209.0
8,100,95,40,204.0,209.0
8,100,99,8,176.0,208.0
8,125,0,1000,370.0,248.5
8,125,20,800,330.0,292.0
8,125,40,600,301.0,250.5
8,125,50,500,273.0,253.0
8,125,75,250,230.0,250.0
8,125,80,200,222.0,279.5
8,125,85,150,215.5,253.0
8,125,90,100,207.0,253.0
8,125,95,50,205.0,249.0
8,125,99,10,175.0,252.0
8,200,0,1600,531.0,372.0
8,200,20,1280,469.0,375.5
8,200,40,960,357.0,305.0
8,200,50,800,335.0,374.0
8,200,75,400,258.0,373.5
8,200,80,320,244.0,379.0
8,200,85,240,227.0,515.0
8,200,90,160,214.0,377.0
8,200,95,80,203.0,375.5
8,200,99,16,174.0,529.0
8,250,0,2000,611.0,641.0
8,250,20,1600,530.0,461.0
8,250,40,1200,436.0,680.0
8,250,50,1000,373.0,462.0
8,250,75,500,277.0,459.5
8,250,80,400,261.0,621.0
8,250,85,300,246.0,460.0
8,250,90,200,221.0,458.0
8,250,95,100,209.0,458.0
8,250,99,20,182.5,465.0
8,400,0,3200,1028.0,937.5
8,400,20,2560,754.0,662.5
8,400,40,1920,591.5,661.0
8,400,50,1600,533.0,661.0
8,400,75,800,325.0,662.0
8,400,80,640,308.0,659.0
8,400,85,480,277.0,921.0
8,400,90,320,249.0,664.0
8,400,95,160,222.0,656.0
8,400,99,32,185.0,660.5
8,500,0,4000,1246.0,797.0
8,500,20,3200,1032.0,799.0
8,500,40,2400,705.0,796.0
8,500,50,2000,617.0,795.0
8,500,75,1000,367.0,797.0
8,500,80,800,331.0,795.0
8,500,85,600,298.0,797.0
8,500,90,400,261.0,795.0
8,500,95,200,226.0,794.0
8,500,99,40,197.0,795.0
8,625,0,5000,1495.5,939.0
8,625,20,4000,1251.5,936.0
8,625,40,3000,947.0,880.0
8,625,50,2500,793.5,938.0
8,625,75,1250,444.5,940.0
8,625,80,1000,365.0,936.0
8,625,85,750,322.0,935.0
8,625,90,500,287.0,937.0
8,625,95,250,230.0,938.0
8,625,99,50,200.0,937.0
8,1000,0,8000,2186.5,1446.0
8,1000,20,6400,1904.5,1728.0
8,1000,40,4800,1461.0,1271.0
8,1000,50,4000,1208.5,1269.0
8,1000,75,2000,656.5,1727.0
8,1000,80,1600,533.0,1201.0
8,1000,85,1200,440.0,1270.0
8,1000,90,800,330.0,1267.0
8,1000,95,400,259.0,1277.0
8,1000,99,80,204.0,1270.0
8,1250,0,10000,2750.5,1491.0
8,1250,20,8000,2304.5,1497.5
8,1250,40,6000,1729.5,1496.0
8,1250,50,5000,1475.0,1495.0
8,1250,75,2500,828.5,1497.0
8,1250,80,2000,643.0,1495.0
8,1250,85,1500,515.0,1495.5
8,1250,90,1000,370.0,1494.5
8,1250,95,500,278.0,1495.0
8,1250,99,100,205.0,1498.0
8,2000,0,16000,4522.0,2157.0
8,2000,20,12800,3581.0,2918.0
8,2000,40,9600,2760.0,2157.0
8,2000,50,8000,2309.5,2154.0
8,2000,75,4000,1235.0,2151.0
8,2000,80,3200,987.5,2924.0
8,2000,85,2400,806.0,2159.0
8,2000,90,1600,557.5,2155.0
8,2000,95,800,330.0,2546.0
8,2000,99,160,215.0,2925.0
8,2500,0,20000,5849.0,2597.0
8,2500,20,16000,4528.0,2596.0
8,2500,40,12000,3217.5,2601.0
8,2500,50,10000,2776.0,2598.0
8,2500,75,5000,1538.5,2612.0
8,2500,80,4000,1229.5,2598.0
8,2500,85,3000,986.5,2603.0
8,2500,90,2000,672.0,2600.0
8,2500,95,1000,383.0,2598.5
8,2500,99,200,221.5,2604.0
8,5000,0,40000,12184.5,4801.5
8,5000,20,32000,10042.0,4803.0
8,5000,40,24000,7838.5,5831.0
8,5000,50,20000,6983.5,4806.0
8,5000,75,10000,3509.0,4803.0
8,5000,80,8000,2641.0,5816.5
8,5000,85,6000,1998.0,4807.5
8,5000,90,4000,1380.0,4802.5
8,5000,95,2000,782.0,4800.0
8,5000,99,400,261.0,4808.5
10,1,0,10,178.0,23.0
10,1,20,8,175.0,26.0
10,1,40,6,176.0,26.0
10,1,50,5,173.0,22.0
10,1,75,2,179.0,23.0
10,1,80,2,172.0,23.0
10,1,85,1,178.0,25.0
10,1,90,1,173.0,24.0
10,1,95,0,173.5,22.0
10,1,99,0,174.0,22.0
10,2,0,20,175.0,25.0
10,2,20,16,179.0,28.0
10,2,40,12,176.0,28.0
10,2,50,10,177.0,73.0
10,2,75,5,180.0,26.0
10,2,80,4,172.0,28.0
10,2,85,3,173.0,28.0
10,2,90,2,176.0,26.0
10,2,95,1,172.0,26.0
10,2,99,0,176.0,26.0
10,4,0,40,185.0,32.0
10,4,20,32,185.0,32.0
10,4,40,24,178.0,32.0
10,4,50,20,179.0,31.5
10,4,75,10,179.0,33.0
10,4,80,8,180.5,31.5
10,4,85,6,177.0,33.0
10,4,90,4,174.0,32.0
10,4,95,2,172.0,31.5
10,4,99,0,173.0,30.5
10,5,0,50,207.0,36.0
10,5,20,40,189.0,35.0
10,5,40,30,183.0,34.0
10,5,50,25,182.0,36.0
10,5,75,12,182.0,35.0
10,5,80,10,175.0,36.0
10,5,85,7,176.5,35.0
10,5,90,5,177.5,35.0
10,5,95,2,175.5,35.0
10,5,99,0,172.0,38.0
10,8,0,80,202.0,43.0
10,8,20,64,211.0,43.0
10,8,40,48,192.0,77.0
10,8,50,40,188.0,43.0
10,8,75,20,180.5,43.0
10,8,80,16,180.0,45.0
10,8,85,12,177.0,43.0
10,8,90,8,177.0,80.0
10,8,95,4,175.0,43.0
10,8,99,0,174.5,46.0
10,10,0,100,213.0,51.0
10,10,20,80,208.0,48.0
10,10,40,60,206.0,51.0
10,10,50,50,202.5,53.0
10,10,75,25,181.0,52.0
10,10,80,20,178.0,53.0
10,10,85,15,180.0,98.0
10,10,90,10,175.0,54.5
10,10,95,5,174.0,54.0
10,10,99,1,170.0,49.0
10,16,0,160,213.0,64.0
10,16,20,128,214.0,143.0
10,16,40,96,211.0,99.5
10,16,50,80,210.0,142.0
10,16,75,40,190.0,120.0
10,16,80,32,186.0,112.0
10,16,85,24,181.0,76.0
10,16,90,16,178.0,83.0
10,16,95,8,175.0,133.0
10,16,99,1,174.0,85.5
10,20,0,200,225.0,71.0
10,20,20,160,228.0,68.5
10,20,40,120,212.0,71.0
10,20,50,100,212.5,68.0
10,20,75,50,204.0,68.0
10,20,80,40,193.0,207.0
10,20,85,30,184.0,104.5
10,20,90,20,180.5,69.0
10,20,95,10,172.0,69.0
10,20,99,2,172.0,110.5
10,25,0,250,244.0,215.5
10,25,20,200,228.0,120.0
10,25,40,150,219.0,86.0
10,25,50,125,217.0,80.0
10,25,75,62,204.0,84.0
10,25,80,50,206.0,121.0
10,25,85,37,192.0,128.0
10,25,90,25,185.0,112.5
10,25,95,12,180.0,80.0
10,25,99,2,174.0,163.5
10,40,0,400,257.0,114.0
10,40,20,320,247.0,112.5
10,40,40,240,236.0,113.0
10,40,50,200,222.0,147.0
10,40,75,100,210.0,147.5
10,40,80,80,206.0,109.5
10,40,85,60,206.0,145.0
10,40,90,40,193.0,142.0
10,40,95,20,180.0,111.5
10,40,99,4,173.0,141.0
10,50,0,500,287.0,157.0
10,50,20,400,267.0,133.5
10,50,40,300,245.0,226.5
10,50,50,250,235.0,162.5
10,50,75,125,212.0,132.0
10,50,80,100,213.0,185.0
10,50,85,75,210.0,304.0
10,50,90,50,199.0,294.0
10,50,95,25,181.0,187.0
10,50,99,5,178.0,319.0
10,80,0,800,330.0,277.0
10,80,20,640,302.5,188.0
10,80,40,480,276.0,273.0
10,80,50,400,272.0,190.0
10,80,75,200,229.0,323.0
10,80,80,160,223.0,273.0
10,80,85,120,213.0,272.5
10,80,90,80,209.0,378.0
10,80,95,40,191.0,188.0
10,80,99,8,177.0,188.0
10,100,0,1000,373.0,270.0
10,100,20,800,343.0,292.0
10,100,40,600,294.0,524.0
10,100,50,500,284.0,364.0
10,100,75,250,239.0,413.0
10,100,80,200,224.0,419.0
10,100,85,150,217.0,407.0
10,100,90,100,206.0,321.0
10,100,95,50,202.0,330.0
10,100,99,10,177.0,226.0
10,125,0,1250,455.0,326.0
10,125,20,1000,375.0,352.0
10,125,40,750,322.0,415.0
10,125,50,625,307.0,422.0
10,125,75,312,249.0,279.5
10,125,80,250,241.0,320.0
10,125,85,187,220.0,281.0
10,125,90,125,212.0,312.0
10,125,95,62,204.0,315.0
10,125,99,12,179.0,440.0
10,200,0,2000,590.0,460.0
10,200,20,1600,534.5,456.0
10,200,40,1200,416.0,456.0
10,200,50,1000,369.0,648.0
10,200,75,500,278.0,491.0
10,200,80,400,263.5,456.0
10,200,85,300,245.0,560.0
10,200,90,200,226.0,650.0
10,200,95,100,214.0,457.0
10,200,99,20,180.0,458.0
10,250,0,2500,742.0,698.5
10,250,20,2000,616.0,528.5
10,250,40,1500,512.5,531.0
10,250,50,1250,471.0,744.5
10,250,75,625,298.0,536.0
10,250,80,500,283.5,532.0
10,250,85,375,258.0,731.5
10,250,90,250,234.0,795.0
10,250,95,125,215.0,538.0
10,250,99,25,182.0,710.0
10,400,0,4000,1180.5,777.0
10,400,20,3200,997.5,1058.0
10,400,40,2400,709.0,777.0
10,400,50,2000,615.0,1092.0
10,400,75,1000,368.0,791.0
10,400,80,800,339.0,779.0
10,400,85,600,302.0,1059.0
10,400,90,400,260.0,1145.5
10,400,95,200,227.0,778.0
10,400,99,40,196.0,777.0
10,500,0,5000,1416.0,1323.5
10,500,20,4000,1263.5,919.0
10,500,40,3000,966.0,1301.0
10,500,50,2500,793.5,934.0
10,500,75,1250,449.0,919.0
10,500,80,1000,372.0,1248.5
10,500,85,750,332.0,919.0
10,500,90,500,277.0,921.0
10,500,95,250,231.5,919.0
10,500,99,50,204.0,914.5
10,625,0,6250,1843.0,1074.5
10,625,20,5000,1509.5,1076.0
10,625,40,3750,1112.0,1404.0
10,625,50,3125,1023.0,1076.0
10,625,75,1562,546.0,1078.0
10,625,80,1250,467.0,1094.0
10,625,85,937,358.0,1515.0
10,625,90,625,305.0,1456.0
10,625,95,312,249.0,1524.5
10,625,99,62,210.0,1072.0
10,1000,0,10000,2686.5,2053.0
10,1000,20,8000,2266.5,1980.5
10,1000,40,6000,1753.0,1510.0
10,1000,50,5000,1477.0,1508.0
10,1000,75,2500,805.0,1530.0
10,1000,80,2000,650.0,1512.0
10,1000,85,1500,536.0,2051.5
10,1000,90,1000,372.0,1510.5
10,1000,95,500,279.0,1506.0
10,1000,99,100,209.0,1508.0
10,1250,0,12500,3368.0,1801.0
10,1250,20,10000,2769.0,1809.5
10,1250,40,7500,2178.5,1822.0
10,1250,50,6250,1840.0,2355.0
10,1250,75,3125,963.5,1808.0
10,1250,80,2500,808.0,2354.0
10,1250,85,1875,609.0,2450.0
10,1250,90,1250,458.5,2356.5
10,1250,95,625,304.0,2461.0
10,1250,99,125,219.0,2455.0
10,2000,0,20000,5582.5,2688.0
10,2000,20,16000,4412.0,2692.5
10,2000,40,12000,3346.0,2686.0
10,2000,50,10000,2772.0,3060.0
10,2000,75,5000,1472.0,2690.0
10,2000,80,4000,1224.0,2691.0
10,2000,85,3000,963.5,2693.5
10,2000,90,2000,664.0,2689.0
10,2000,95,1000,393.0,2691.0
10,2000,99,200,232.0,2694.5
10,2500,0,25000,6638.5,3603.0
10,2500,20,20000,5422.0,3278.0
10,2500,40,15000,4211.5,3279.0
10,2500,50,12500,3481.5,3277.5
10,2500,75,6250,1864.0,3598.5
10,2500,80,5000,1492.0,3275.0
10,2500,85,3750,1166.0,3725.0
10,2500,90,2500,830.5,3273.0
10,2500,95,1250,489.5,4123.0
10,2500,99,250,237.0,3275.5
10,5000,0,50000,15192.0,6214.5
10,5000,20,40000,12309.0,6223.0
10,5000,40,30000,9881.0,6211.5
10,5000,50,25000,8673.5,6221.0
10,5000,75,12500,4147.0,6218.0
10,5000,80,10000,3161.5,6212.5
10,5000,85,7500,2423.0,6852.5
10,5000,90,5000,1630.5,6840.0
10,5000,95,2500,945.0,6212.5
10,5000,99,500,281.0,6841.5
16,1,0,16,183.0,23.0
16,1,20,12,182.0,22.0
16,1,40,9,183.0,22.5
16,1,50,8,180.0,23.0
16,1,75,4,182.0,25.0
16,1,80,3,178.0,21.0
16,1,85,2,176.0,26.0
16,1,90,1,176.0,22.0
16,1,95,0,179.0,22.0
16,1,99,0,177.0,21.5
16,2,0,32,189.0,28.0
16,2,20,25,184.0,30.5
16,2,40,19,183.0,24.0
16,2,50,16,179.5,32.0
16,2,75,8,179.0,23.0
16,2,80,6,181.0,28.0
16,2,85,4,178.0,29.0
16,2,90,3,182.5,26.0
16,2,95,1,180.0,30.0
16,2,99,0,175.0,31.0
16,4,0,64,201.0,61.0
16,4,20,51,196.0,66.0
16,4,40,38,190.0,61.0
16,4,50,32,191.5,64.0
16,4,75,16,186.0,62.0
16,4,80,12,180.0,64.0
16,4,85,9,184.0,61.0
16,4,90,6,183.0,62.0
16,4,95,3,181.0,61.0
16,4,99,0,175.0,63.0
16,5,0,80,218.0,56.0
16,5,20,64,198.0,64.0
16,5,40,48,193.0,63.0
16,5,50,40,193.0,63.0
16,5,75,20,184.5,63.0
16,5,80,16,188.0,65.0
16,5,85,12,178.0,63.0
16,5,90,8,183.0,64.0
16,5,95,4,180.0,64.0
16,5,99,0,174.0,63.0
16,8,0,128,214.0,78.0
16,8,20,102,221.0,79.0
16,8,40,76,206.0,77.0
16,8,50,64,201.0,78.0
16,8,75,32,189.0,79.0
16,8,80,25,190.0,79.0
16,8,85,19,183.0,135.0
16,8,90,12,183.0,78.0
16,8,95,6,183.0,78.0
16,8,99,1,179.0,78.0
16,10,0,160,234.0,82.0
16,10,20,128,219.0,77.0
16,10,40,96,218.0,81.5
16,10,50,80,219.0,80.0
16,10,75,40,190.0,81.0
16,10,80,32,187.0,82.0
16,10,85,24,185.5,80.0
16,10,90,16,181.0,82.0
16,10,95,8,181.5,80.0
16,10,99,1,178.0,81.0
16,16,0,256,229.0,114.0
16,16,20,204,239.0,110.0
16,16,40,153,225.0,114.0
16,16,50,128,228.0,112.0
16,16,75,64,208.0,115.0
16,16,80,51,194.0,114.0
16,16,85,38,194.0,115.0
16,16,90,25,185.0,114.0
16,16,95,12,178.0,112.0
16,16,99,2,178.0,112.0
16,20,0,320,253.0,199.5
16,20,20,256,246.0,332.0
16,20,40,192,235.5,174.0
16,20,50,160,231.0,311.5
16,20,75,80,219.0,167.0
16,20,80,64,207.0,207.5
16,20,85,48,200.0,179.0
16,20,90,32,190.0,173.0
16,20,95,16,185.0,329.0
16,20,99,3,192.0,329.5
16,25,0,400,281.5,153.0
16,25,20,320,256.0,147.0
16,25,40,240,240.0,147.0
16,25,50,200,236.0,147.0
16,25,75,100,223.0,149.0
16,25,80,80,221.0,148.0
16,25,85,60,197.0,147.0
16,25,90,40,190.0,149.0
16,25,95,20,187.0,149.0
16,25,99,4,175.5,147.0
16,40,0,640,294.0,197.5
16,40,20,512,288.0,200.0
16,40,40,384,264.5,199.0
16,40,50,320,256.0,197.5
16,40,75,160,226.0,196.0
16,40,80,128,222.0,201.5
16,40,85,96,218.0,197.0
16,40,90,64,203.0,197.0
16,40,95,32,183.0,198.5
16,40,99,6,181.0,199.0
16,50,0,800,344.0,230.0
16,50,20,640,317.0,230.0
16,50,40,480,284.0,229.5
16,50,50,400,270.0,228.0
16,50,75,200,236.0,258.5
16,50,80,160,231.0,230.0
16,50,85,120,224.0,229.0
16,50,90,80,218.0,236.0
16,50,95,40,193.0,230.0
16,50,99,8,178.0,232.5
16,80,0,1280,472.0,332.5
16,80,20,1024,400.0,333.0
16,80,40,768,334.0,337.0
16,80,50,640,313.0,335.5
16,80,75,320,253.5,332.0
16,80,80,256,248.0,336.0
16,80,85,192,234.0,338.0
16,80,90,128,225.0,336.0
16,80,95,64,203.0,336.5
16,80,99,12,180.0,337.0
16,100,0,1600,534.0,579.0
16,100,20,1280,484.0,426.0
16,100,40,960,370.0,505.5
16,100,50,800,343.0,417.0
16,100,75,400,274.0,414.5
16,100,80,320,259.0,415.0
16,100,85,240,241.0,419.0
16,100,90,160,233.0,597.0
16,100,95,80,223.0,414.5
16,100,99,16,178.0,427.5
16,125,0,2000,621.0,703.5
16,125,20,1600,553.0,741.0
16,125,40,1200,452.0,657.0
16,125,50,1000,400.0,492.0
16,125,75,500,287.0,705.5
16,125,80,400,274.0,714.0
16,125,85,300,253.0,753.0
16,125,90,200,236.0,2066.0
16,125,95,100,226.0,740.0
16,125,99,20,186.0,656.0
16,200,0,3200,863.0,661.0
16,200,20,2560,767.5,669.0
16,200,40,1920,594.0,662.0
16,200,50,1600,538.0,663.0
16,200,75,800,341.0,667.0
16,200,80,640,315.0,662.5
16,200,85,480,294.0,663.0
16,200,90,320,256.0,665.5
16,200,95,160,231.0,665.0
16,200,99,32,190.0,667.0
16,250,0,4000,1242.0,784.5
16,250,20,3200,1002.0,784.0
16,250,40,2400,726.0,786.0
16,250,50,2000,610.0,790.0
16,250,75,1000,405.0,784.5
16,250,80,800,347.0,787.0
16,250,85,600,308.0,786.0
16,250,90,400,268.0,787.5
16,250,95,200,237.0,787.0
16,250,99,40,194.0,788.0
16,400,0,6400,1569.5,1146.0
16,400,20,5120,1598.0,1146.5
16,400,40,3840,1208.0,1145.5
16,400,50,3200,1020.0,1143.0
16,400,75,1600,551.0,1141.0
16,400,80,1280,485.0,1140.0
16,400,85,960,380.0,1097.0
16,400,90,640,312.0,1137.0
16,400,95,320,256.0,1144.0
16,400,99,64,202.0,1138.0
16,500,0,8000,2122.0,1387.0
16,500,20,6400,1886.0,1394.5
16,500,40,4800,1452.5,1389.0
16,500,50,4000,1263.0,1395.0
16,500,75,2000,629.0,2027.0
16,500,80,1600,546.0,1317.5
16,500,85,1200,466.0,1399.0
16,500,90,800,335.0,1397.5
16,500,95,400,267.0,1393.5
16,500,99,80,221.0,1395.0
16,625,0,10000,2840.0,1677.0
16,625,20,8000,2313.0,1669.0
16,625,40,6000,1756.0,1670.0
16,625,50,5000,1513.0,1676.0
16,625,75,2500,824.5,1677.0
16,625,80,2000,632.0,1667.5
16,625,85,1500,539.0,1674.5
16,625,90,1000,392.0,1677.0
16,625,95,500,284.0,1675.0
16,625,99,100,224.5,1664.0
16,1000,0,16000,3484.0,2545.0
16,1000,20,12800,3571.5,2560.0
16,1000,40,9600,2733.0,2558.5
16,1000,50,8000,2297.0,2547.0
16,1000,75,4000,1239.0,2554.5
16,1000,80,3200,1009.0,2552.5
16,1000,85,2400,787.0,2557.0
16,1000,90,1600,550.0,2552.0
16,1000,95,800,339.5,2552.5
16,1000,99,160,231.0,2558.0
16,1250,0,20000,5289.5,3146.5
16,1250,20,16000,4395.5,3143.0
16,1250,40,12000,3433.0,3136.5
16,1250,50,10000,2862.5,3147.0
16,1250,75,5000,1504.0,3142.5
16,1250,80,4000,1265.0,3147.0
16,1250,85,3000,958.5,3144.0
16,1250,90,2000,644.5,3149.5
16,1250,95,1000,393.5,3148.0
16,1250,99,200,238.0,3147.5
16,2000,0,32000,8669.0,4908.0
16,2000,20,25600,7022.0,4915.5
16,2000,40,19200,5229.0,4910.0
16,2000,50,16000,4438.0,4912.5
16,2000,75,8000,2311.0,4915.0
16,2000,80,6400,1931.5,4904.5
16,2000,85,4800,1483.5,4900.0
16,2000,90,3200,1031.0,4907.0
16,2000,95,1600,564.5,4915.5
16,2000,99,320,257.0,4910.5
16,2500,0,40000,10374.5,6086.0
16,2500,20,32000,8442.0,6096.0
16,2500,40,24000,6539.5,6915.0
16,2500,50,20000,5378.0,6101.5
16,2500,75,10000,2866.5,6099.5
16,2500,80,8000,2357.0,7395.0
16,2500,85,6000,1815.5,6104.5
16,2500,90,4000,1255.0,6107.0
16,2500,95,2000,702.0,6918.0
16,2500,99,400,272.0,6095.0
16,5000,0,80000,24458.0,11668.0
